date,Battery (Charging) -  MW,Pumps -  MW,Coal (Brown) -  MW,Coal (Black) -  MW,Bioenergy (Biomass) -  MW,Distillate -  MW,Gas (Steam) -  MW,Gas (CCGT) -  MW,Gas (OCGT) -  MW,Gas (Reciprocating) -  MW,Gas (Waste Coal Mine) -  MW,Battery (Discharging) -  MW,Hydro -  MW,Wind -  MW,Solar (Utility) -  MW,Solar (Rooftop) -  MW,Coal (Brown) Emissions Vol - tCO₂e,Coal (Black) Emissions Vol - tCO₂e,Bioenergy (Biomass) Emissions Vol - tCO₂e,Distillate Emissions Vol - tCO₂e,Gas (Steam) Emissions Vol - tCO₂e,Gas (CCGT) Emissions Vol - tCO₂e,Gas (OCGT) Emissions Vol - tCO₂e,Gas (Reciprocating) Emissions Vol - tCO₂e,Gas (Waste Coal Mine) Emissions Vol - tCO₂e,Emissions Intensity - kgCO₂e/MWh,Price - AUD/MWh
2025-06-06 22:55,-40.65,0.00,3165.38,11956.26,54.90,-0.10,41.00,350.54,144.84,0.00,43.98,4.55,1136.37,7983.89,1.03,0.00,309.65,893.10,0.11,0.00,1.97,12.58,7.10,0.00,2.25,0.00,20.01
2025-06-06 23:00,-121.11,0.00,3147.28,11927.05,54.86,-0.10,40.00,296.83,143.81,0.00,47.01,1.82,1043.01,8049.96,1.03,0.00,307.92,890.93,0.11,0.00,1.92,10.63,7.05,0.00,2.41,0.00,72.88
2025-06-06 23:05,-70.64,0.00,3167.28,11822.11,53.98,-0.10,41.00,300.94,144.79,0.00,45.32,2.18,1002.68,8014.48,1.03,0.00,309.87,883.17,0.11,0.00,1.97,10.78,7.10,0.00,2.32,0.00,75.85
2025-06-06 23:10,-107.81,0.00,3178.16,11834.02,52.60,0.00,40.00,248.07,145.39,0.00,44.92,17.07,974.95,7976.45,1.03,0.00,310.75,884.05,0.11,0.00,1.92,8.86,7.12,0.00,2.30,0.00,75.85
2025-06-06 23:15,-48.52,0.00,3178.41,11868.81,51.62,0.00,41.00,200.75,144.95,0.00,47.03,16.82,982.51,7920.38,1.03,0.00,310.85,887.05,0.10,0.00,1.97,7.15,7.10,0.00,2.41,0.00,75.85
2025-06-06 23:20,-136.71,0.00,3221.72,11867.12,50.59,-0.10,41.00,152.53,148.03,0.00,44.70,19.49,981.05,7968.20,1.03,0.00,314.86,887.42,0.10,0.00,1.97,5.40,7.25,0.00,2.29,0.00,75.85
2025-06-06 23:25,-147.95,0.00,3200.56,11863.72,51.81,0.00,40.00,108.51,144.92,0.00,45.10,3.79,942.87,7985.87,1.03,0.00,312.88,887.30,0.10,0.00,1.92,3.80,7.10,0.00,2.30,0.00,75.85
2025-06-06 23:30,-66.16,0.00,3188.03,11824.73,50.59,-0.10,40.00,76.72,144.82,0.00,46.21,0.30,816.70,7946.09,1.03,0.00,311.65,884.61,0.10,0.00,1.92,2.65,7.10,0.00,2.36,0.00,71.81
2025-06-06 23:35,-136.39,0.00,3151.25,11713.75,53.16,0.00,40.00,45.59,144.06,0.00,44.77,0.42,810.40,8045.60,1.03,0.00,308.28,876.01,0.11,0.00,1.92,1.53,7.06,0.00,2.29,0.00,74.16
2025-06-06 23:40,-121.13,0.00,3113.75,11597.02,53.27,0.00,40.00,44.92,143.93,0.00,46.15,1.86,829.30,8141.84,1.03,0.00,304.60,866.86,0.11,0.00,1.92,1.50,7.05,0.00,2.36,0.00,35.95
2025-06-06 23:45,-37.84,0.00,3079.69,11472.47,60.56,0.00,41.00,44.92,147.72,0.00,43.61,13.47,820.96,8145.21,1.03,0.00,301.39,857.29,0.12,0.00,1.97,1.50,7.24,0.00,2.23,0.00,75.85
2025-06-06 23:50,-55.46,0.00,3070.09,11412.01,59.36,0.00,40.00,45.59,142.63,0.00,45.76,0.39,864.46,8068.46,1.03,0.00,300.28,852.79,0.12,0.00,1.92,1.53,6.99,0.00,2.34,0.00,20.01
2025-06-06 23:55,-166.22,0.00,2975.31,11457.37,62.18,0.00,40.00,44.92,142.41,0.00,42.82,0.47,769.33,8088.33,1.03,0.00,291.19,856.32,0.12,0.00,1.92,1.50,6.98,0.00,2.19,0.00,20.01
2025-06-07 00:00,-65.17,0.00,2963.19,11396.07,60.81,0.00,41.00,44.92,143.83,0.00,45.03,0.99,682.50,8121.35,1.03,0.00,290.00,851.49,0.12,0.00,1.97,1.50,7.05,0.00,2.30,0.00,73.96
2025-06-07 00:05,-65.08,0.00,2926.41,11374.47,59.92,0.00,40.00,44.92,142.73,0.00,46.28,0.76,648.89,8047.87,1.03,0.00,286.33,849.94,0.12,0.00,1.92,1.50,7.00,0.00,2.36,0.00,71.35
2025-06-07 00:10,-132.94,0.00,2893.00,11262.02,59.51,0.00,40.00,44.92,143.08,0.00,44.66,0.54,667.21,8181.32,1.03,0.00,283.15,841.34,0.12,0.00,1.92,1.50,7.01,0.00,2.29,0.00,47.95
2025-06-07 00:15,-109.84,0.00,2852.34,11193.87,62.02,0.00,41.00,45.59,144.10,0.00,45.53,14.32,685.38,8208.81,1.03,0.00,279.20,836.03,0.12,0.00,1.97,1.53,7.06,0.00,2.33,0.00,73.95
2025-06-07 00:20,-205.74,0.00,2781.69,11165.51,60.05,0.00,40.00,44.92,145.83,0.00,45.09,0.39,646.34,8204.88,1.03,0.00,272.36,833.62,0.12,0.00,1.92,1.50,7.15,0.00,2.31,0.00,70.68
2025-06-07 00:25,-142.69,0.00,2744.41,10991.73,61.41,-0.10,41.00,44.92,142.71,0.00,44.59,1.19,638.46,8226.15,1.03,0.00,268.71,820.57,0.12,0.00,1.97,1.50,6.99,0.00,2.28,0.00,71.93
2025-06-07 00:30,-115.30,0.00,2710.38,10943.27,62.99,-0.10,42.00,44.92,145.14,0.00,44.64,2.33,674.26,8201.30,1.03,0.00,265.46,816.81,0.13,0.00,2.02,1.50,7.11,0.00,2.29,0.00,74.53
2025-06-07 00:35,-43.42,0.00,2673.50,10974.17,60.36,-0.10,41.00,44.92,146.60,0.00,44.87,6.54,629.43,8152.49,1.03,0.00,261.91,818.97,0.12,0.00,1.97,1.50,7.18,0.00,2.29,0.00,72.48
2025-06-07 00:40,-116.20,0.00,2625.00,10913.25,59.92,-0.10,40.00,45.59,143.99,0.00,45.18,0.95,634.99,8210.67,1.03,0.00,257.18,814.51,0.12,0.00,1.92,1.53,7.06,0.00,2.31,0.00,74.18
2025-06-07 00:45,-125.91,0.00,2591.97,10905.19,60.77,-0.10,40.00,45.59,145.44,0.00,43.96,0.29,649.40,8132.72,1.03,0.00,254.02,814.03,0.12,0.00,1.92,1.53,7.13,0.00,2.25,0.00,67.68
2025-06-07 00:50,-134.26,0.00,2573.19,10803.08,60.93,-0.10,40.00,45.59,144.30,0.00,44.64,0.28,648.43,8124.14,1.03,0.00,252.20,806.62,0.12,0.00,1.92,1.53,7.07,0.00,2.28,0.00,52.81
2025-06-07 00:55,-128.74,0.00,2585.19,10724.54,60.30,-0.10,40.00,44.92,143.55,0.00,44.37,0.49,640.02,8141.60,1.03,0.00,253.34,800.82,0.12,0.00,1.92,1.50,7.04,0.00,2.27,0.00,52.13
2025-06-07 01:00,-166.51,0.00,2566.78,10620.61,60.85,-0.10,40.00,44.92,143.45,0.00,44.11,0.30,616.07,8152.02,1.03,0.00,251.64,793.00,0.12,0.00,1.92,1.50,7.03,0.00,2.25,0.00,48.63
2025-06-07 01:05,-73.24,0.00,2590.13,10545.25,59.44,-0.10,41.00,45.59,147.44,0.00,44.84,5.35,610.66,8020.66,1.03,0.00,253.86,786.91,0.12,0.00,1.97,1.53,7.22,0.00,2.29,0.00,48.56
2025-06-07 01:10,-51.35,0.00,2584.31,10469.82,60.00,-0.10,42.00,45.59,146.43,0.00,44.33,7.84,623.71,8074.61,1.03,0.00,253.05,780.95,0.12,0.00,2.02,1.53,7.17,0.00,2.27,0.00,35.95
2025-06-07 01:15,-51.39,0.00,2539.22,10446.70,61.00,-0.10,41.00,44.92,145.05,0.00,45.21,1.52,637.88,8098.57,1.03,0.00,248.32,779.13,0.12,0.00,1.97,1.50,7.11,0.00,2.31,0.00,51.04
2025-06-07 01:20,-57.42,0.00,2545.00,10429.23,59.90,0.00,40.00,45.59,144.81,0.00,43.97,4.02,614.15,8082.94,1.03,0.00,248.91,777.43,0.12,0.00,1.92,1.53,7.10,0.00,2.24,0.00,49.35
2025-06-07 01:25,-101.06,0.00,2541.16,10372.76,61.04,-0.10,40.00,45.59,146.81,0.00,45.85,0.95,592.45,8074.49,1.03,0.00,248.53,772.87,0.12,0.00,1.92,1.53,7.19,0.00,2.34,0.00,48.46
2025-06-07 01:30,-113.92,0.00,2520.09,10289.71,60.94,-0.10,40.00,44.92,144.55,0.00,45.86,0.27,519.89,8040.09,1.03,0.00,246.38,766.66,0.12,0.00,1.92,1.50,7.09,0.00,2.34,0.00,45.22
2025-06-07 01:35,-161.17,0.00,2522.13,10243.74,60.09,-0.10,40.00,44.92,145.41,0.00,45.24,0.88,493.73,8051.94,1.03,0.00,246.56,763.09,0.12,0.00,1.92,1.50,7.13,0.00,2.31,0.00,35.95
2025-06-07 01:40,-49.69,0.00,2538.19,10157.31,61.37,-0.20,43.00,45.59,146.79,0.00,44.75,10.68,484.13,8074.90,1.03,0.00,248.14,756.56,0.12,0.00,2.06,1.53,7.19,0.00,2.29,0.00,35.95
2025-06-07 01:45,-102.41,0.00,2510.69,10064.59,57.13,-0.10,40.00,45.59,143.84,0.00,44.70,0.83,555.48,8070.57,1.03,0.00,245.45,749.65,0.11,0.00,1.92,1.53,7.05,0.00,2.29,0.00,20.01
2025-06-07 01:50,-119.51,0.00,2434.41,9988.96,57.17,-0.10,40.00,44.92,146.13,0.00,44.85,0.30,514.06,8044.53,1.03,0.00,238.28,743.84,0.12,0.00,1.92,1.50,7.16,0.00,2.30,0.00,20.01
2025-06-07 01:55,-108.77,0.00,2452.03,9960.93,58.26,-0.10,42.00,44.92,144.97,0.00,44.92,9.40,517.39,7978.23,1.03,0.00,239.93,741.63,0.12,0.00,2.02,1.50,7.11,0.00,2.30,0.00,20.01
2025-06-07 02:00,-100.41,0.00,2448.72,9950.47,56.90,-0.10,41.00,44.92,147.05,0.00,43.67,0.99,432.79,7993.06,1.03,0.00,239.57,740.89,0.12,0.00,1.97,1.50,7.21,0.00,2.24,0.00,20.04
2025-06-07 02:05,-261.18,0.00,2487.88,9945.14,55.89,-0.10,42.00,44.92,144.05,0.00,43.69,0.52,455.71,8026.79,1.03,0.00,243.24,740.52,0.11,0.00,2.02,1.50,7.06,0.00,2.24,0.00,19.19
2025-06-07 02:10,-229.66,0.00,2411.00,9864.48,56.70,0.00,42.00,44.92,144.06,0.00,43.68,10.60,539.38,8027.45,1.03,0.00,236.09,734.77,0.12,0.00,2.02,1.50,7.06,0.00,2.24,0.00,19.19
2025-06-07 02:15,-157.54,0.00,2390.44,9851.87,55.67,0.00,40.00,45.59,144.83,0.00,43.50,2.75,529.50,7954.72,1.03,0.00,234.19,734.06,0.11,0.00,1.92,1.53,7.10,0.00,2.23,0.00,20.01
2025-06-07 02:20,-204.67,0.00,2463.81,9813.93,52.73,0.00,42.00,44.92,147.52,0.00,44.17,18.59,463.95,8005.83,1.03,0.00,241.11,731.12,0.11,0.00,2.02,1.50,7.23,0.00,2.26,0.00,20.01
2025-06-07 02:25,-150.01,0.00,2453.41,9808.64,52.03,0.00,40.00,44.92,146.36,0.00,43.47,0.56,454.28,7936.22,1.03,0.00,240.11,730.66,0.11,0.00,1.92,1.50,7.17,0.00,2.23,0.00,20.01
2025-06-07 02:30,-178.07,0.00,2431.91,9700.12,57.03,0.00,40.00,44.92,146.63,0.00,43.83,0.29,381.67,7881.67,1.03,0.00,237.99,722.66,0.12,0.00,1.92,1.50,7.19,0.00,2.25,0.00,19.19
2025-06-07 02:35,-245.90,0.00,2394.69,9609.14,57.97,0.00,40.00,44.92,143.05,0.00,44.52,0.36,376.36,7947.76,1.03,0.00,234.75,716.07,0.12,0.00,1.92,1.50,7.01,0.00,2.28,0.00,20.01
2025-06-07 02:40,-219.44,-83.00,2437.09,9630.89,53.72,0.00,40.00,45.59,146.99,0.00,43.71,0.91,348.92,7981.98,1.03,0.00,238.87,717.66,0.11,0.00,1.92,1.53,7.20,0.00,2.24,0.00,20.01
2025-06-07 02:45,-137.80,-181.10,2422.09,9704.30,51.33,0.00,42.00,45.59,147.45,0.00,43.24,3.77,353.59,7951.84,1.03,0.00,237.44,723.01,0.11,0.00,2.02,1.53,7.22,0.00,2.22,0.00,20.01
2025-06-07 02:50,-214.40,-193.20,2450.72,9712.45,54.91,0.00,41.00,45.59,144.27,0.00,44.23,7.84,374.87,8001.79,1.03,0.00,240.14,723.57,0.11,0.00,1.97,1.53,7.07,0.00,2.27,0.00,20.01
2025-06-07 02:55,-206.02,-192.20,2435.84,9707.29,53.24,0.00,41.00,45.59,147.34,0.00,44.00,3.97,360.95,7973.57,1.03,0.00,238.72,723.19,0.11,0.00,1.97,1.53,7.22,0.00,2.26,0.00,20.01
2025-06-07 03:00,-175.70,-194.30,2441.25,9617.77,51.89,0.00,40.00,45.59,143.33,0.00,43.82,1.05,369.79,7927.38,1.03,0.00,239.18,716.67,0.11,0.00,1.92,1.53,7.03,0.00,2.25,0.00,20.01
2025-06-07 03:05,-153.17,-192.60,2424.53,9566.94,55.97,0.00,41.00,45.59,148.01,0.00,44.41,1.96,365.07,7886.49,1.03,0.00,237.73,713.01,0.11,0.00,1.97,1.53,7.25,0.00,2.28,0.00,6.45
2025-06-07 03:10,-105.31,-192.40,2430.06,9569.60,54.85,-0.10,43.00,45.59,146.59,0.00,43.47,66.26,407.50,7887.59,1.03,0.00,238.27,713.32,0.11,0.00,2.06,1.53,7.18,0.00,2.23,0.00,10.00
2025-06-07 03:15,-99.81,-193.40,2399.50,9658.98,54.67,-0.10,41.00,44.92,145.47,0.00,44.35,38.97,440.45,7910.76,1.03,0.00,235.27,719.77,0.11,0.00,1.97,1.50,7.13,0.00,2.27,0.00,20.01
2025-06-07 03:20,-143.54,-194.50,2418.88,9696.34,49.55,-0.10,40.00,45.59,143.62,0.00,44.16,0.41,366.68,7850.97,1.03,0.00,237.07,722.40,0.10,0.00,1.92,1.53,7.04,0.00,2.27,0.00,20.01
2025-06-07 03:25,-208.86,-194.50,2414.44,9602.29,49.43,-0.10,40.00,45.59,144.32,0.00,41.17,0.73,368.15,7952.14,1.03,0.00,236.74,715.54,0.10,0.00,1.92,1.53,7.07,0.00,2.11,0.00,0.01
2025-06-07 03:30,-199.64,-194.20,2353.09,9548.58,48.86,-0.10,40.00,45.59,143.51,0.00,41.50,0.60,370.42,8044.89,1.03,0.00,230.80,711.63,0.10,0.00,1.92,1.53,7.03,0.00,2.13,0.00,0.01
2025-06-07 03:35,-156.92,-194.10,2351.50,9521.64,49.32,-0.10,40.00,45.59,144.49,0.00,43.91,2.14,345.38,8046.02,1.03,0.00,230.77,709.93,0.10,0.00,1.92,1.53,7.08,0.00,2.25,0.00,0.01
2025-06-07 03:40,-161.63,-194.10,2314.81,9515.88,49.03,-0.10,40.00,45.59,144.08,0.00,42.69,0.32,341.99,7994.09,1.03,0.00,227.15,709.45,0.10,0.00,1.92,1.53,7.06,0.00,2.19,0.00,4.27
2025-06-07 03:45,-93.32,-193.30,2327.78,9518.06,50.44,-0.10,41.00,45.59,144.23,0.00,43.62,3.87,355.86,7951.19,1.03,0.00,228.41,709.68,0.10,0.00,1.97,1.53,7.07,0.00,2.24,0.00,16.97
2025-06-07 03:50,-108.62,-193.60,2352.38,9517.89,49.85,-0.10,41.00,45.59,143.97,0.00,44.02,8.84,368.15,7987.48,1.03,0.00,230.88,709.64,0.10,0.00,1.97,1.53,7.06,0.00,2.26,0.00,4.27
2025-06-07 03:55,-97.55,-193.90,2326.78,9541.79,49.48,0.00,40.00,44.92,146.84,0.00,43.83,0.30,364.69,7958.49,1.03,0.00,228.44,711.27,0.10,0.00,1.92,1.50,7.20,0.00,2.25,0.00,5.35
2025-06-07 04:00,-166.19,-193.60,2305.09,9589.53,50.70,0.00,40.00,44.25,145.31,0.00,42.31,0.38,365.29,7905.59,1.03,0.00,226.36,714.72,0.11,0.00,1.92,1.48,7.12,0.00,2.17,0.00,20.01
2025-06-07 04:05,-184.33,-194.20,2340.22,9503.99,52.11,-0.10,40.00,45.59,146.51,0.00,43.53,0.33,373.90,7926.09,1.03,0.00,229.90,708.38,0.11,0.00,1.92,1.53,7.18,0.00,2.23,0.00,0.00
2025-06-07 04:10,-125.69,-192.70,2310.00,9456.39,51.76,-0.10,41.00,45.59,144.07,0.00,44.67,0.73,395.74,7974.11,1.03,0.00,227.43,705.11,0.11,0.00,1.97,1.53,7.06,0.00,2.29,0.00,-8.82
2025-06-07 04:15,-129.87,-194.20,2285.38,9472.84,56.99,-0.10,40.00,45.59,145.16,0.00,40.52,0.28,412.80,7951.01,1.03,0.00,225.26,706.33,0.12,0.00,1.92,1.53,7.11,0.00,2.09,0.00,-8.82
2025-06-07 04:20,-118.28,-194.00,2309.16,9476.17,56.02,-0.10,41.00,45.59,147.69,0.00,40.24,1.99,463.26,7900.40,1.03,0.00,227.66,706.74,0.12,0.00,1.97,1.53,7.24,0.00,2.07,0.00,4.28
2025-06-07 04:25,-154.57,-193.90,2349.50,9426.65,54.68,0.00,40.00,45.59,145.04,0.00,41.17,0.29,443.78,7939.09,1.03,0.00,231.39,703.09,0.11,0.00,1.92,1.53,7.11,0.00,2.12,0.00,4.28
2025-06-07 04:30,-256.70,-193.40,2366.91,9341.18,56.63,-0.10,40.00,45.59,146.22,0.00,41.47,0.33,427.56,7988.19,1.03,0.00,232.98,696.95,0.12,0.00,1.92,1.53,7.17,0.00,2.14,0.00,0.01
2025-06-07 04:35,-181.10,-193.10,2369.31,9334.98,54.31,-0.10,41.00,45.59,145.23,0.00,41.98,0.38,423.66,7975.41,1.03,0.00,233.47,696.48,0.11,0.00,1.97,1.53,7.12,0.00,2.16,0.00,0.00
2025-06-07 04:40,-71.55,-192.90,2289.91,9352.61,55.11,-0.10,41.00,45.59,147.96,0.00,39.17,6.82,421.50,7946.11,1.03,0.00,225.98,697.87,0.11,0.00,1.97,1.53,7.25,0.00,2.02,0.00,0.01
2025-06-07 04:45,-79.23,-192.80,2305.41,9346.52,55.19,-0.10,41.00,44.25,144.59,0.00,41.25,1.45,405.52,7992.49,1.03,0.00,227.46,697.42,0.12,0.00,1.97,1.48,7.09,0.00,2.13,0.00,0.01
2025-06-07 04:50,-85.93,-192.70,2316.38,9362.46,57.30,-0.10,42.00,46.26,146.84,0.00,41.55,6.51,448.60,7938.75,1.03,0.00,228.54,698.59,0.12,0.00,2.02,1.55,7.19,0.00,2.14,0.00,0.00
2025-06-07 04:55,-107.17,-193.60,2316.25,9405.49,56.21,-0.10,42.00,45.59,147.99,0.00,41.05,15.08,481.09,7911.24,1.03,0.00,228.53,701.69,0.12,0.00,2.02,1.53,7.25,0.00,2.11,0.00,4.30
2025-06-07 05:00,-130.76,-193.10,2393.34,9442.25,56.15,-0.10,42.00,45.59,140.75,0.00,40.19,5.28,474.31,7889.31,1.03,0.00,235.74,704.38,0.12,0.00,2.02,1.53,6.89,0.00,2.07,0.00,4.30
2025-06-07 05:05,-134.53,-193.10,2426.38,9402.13,58.40,-0.10,42.00,45.59,141.36,0.00,43.87,1.91,499.25,7866.66,1.03,0.00,238.76,701.53,0.12,0.00,2.02,1.53,6.92,0.00,2.25,0.00,4.16
2025-06-07 05:10,-93.49,-192.70,2410.19,9385.40,56.58,0.00,41.00,45.59,141.14,0.00,44.55,36.47,497.52,7867.46,1.03,0.00,237.24,700.27,0.12,0.00,1.97,1.53,6.91,0.00,2.29,0.00,4.12
2025-06-07 05:15,-78.09,-193.10,2452.63,9409.15,56.29,0.00,42.00,45.59,140.85,0.00,42.01,46.12,533.02,7838.28,1.03,0.00,241.30,702.00,0.12,0.00,2.02,1.53,6.89,0.00,2.16,0.00,0.01
2025-06-07 05:20,-39.26,-193.40,2441.34,9415.51,52.99,0.00,42.00,45.59,138.13,0.00,42.14,41.31,526.85,7905.65,1.03,0.00,240.23,702.46,0.11,0.00,2.02,1.53,6.76,0.00,2.16,0.00,3.62
2025-06-07 05:25,-102.28,-193.60,2432.63,9470.01,55.08,0.00,41.00,45.59,140.44,0.00,42.69,55.39,556.47,7862.53,1.03,0.00,239.56,706.44,0.12,0.00,1.97,1.53,6.87,0.00,2.19,0.00,1.66
2025-06-07 05:30,-119.09,-193.10,2409.31,9441.37,54.30,-0.10,40.00,45.59,140.44,0.00,41.34,35.25,547.97,8002.88,1.03,0.00,237.36,704.35,0.11,0.00,1.92,1.53,6.87,0.00,2.12,0.00,1.76
2025-06-07 05:35,-138.15,-193.70,2421.66,9472.58,54.67,-0.10,40.00,44.92,137.91,0.00,42.53,35.04,549.92,7947.70,1.03,0.00,238.66,706.54,0.11,0.00,1.92,1.50,6.75,0.00,2.18,0.00,1.66
2025-06-07 05:40,-98.34,-192.80,2460.09,9488.89,50.33,-0.10,41.00,45.59,138.97,0.00,43.84,72.70,576.25,8015.45,1.03,0.00,242.55,707.88,0.11,0.00,1.97,1.53,6.80,0.00,2.25,0.00,4.02
2025-06-07 05:45,-110.97,-193.50,2449.22,9527.06,51.06,-0.10,41.00,45.59,137.69,0.00,43.41,49.25,582.56,8029.86,1.03,0.00,241.49,710.56,0.11,0.00,1.97,1.53,6.74,0.00,2.23,0.00,4.11
2025-06-07 05:50,-96.01,-194.00,2419.44,9531.04,55.25,-0.10,40.00,45.59,136.23,0.00,43.94,30.37,595.16,8055.55,1.00,0.00,238.63,710.68,0.12,0.00,1.92,1.53,6.67,0.00,2.26,0.00,4.16
2025-06-07 05:55,-90.16,-192.80,2447.03,9664.78,55.47,-0.10,40.00,45.59,138.76,0.00,42.30,41.91,596.31,7988.31,1.00,0.00,241.42,720.46,0.12,0.00,1.92,1.53,6.79,0.00,2.17,0.00,17.39
2025-06-07 06:00,-86.67,-193.60,2507.06,9725.46,55.38,-0.10,40.00,45.59,138.29,0.00,44.27,58.08,612.96,7976.31,1.03,0.00,247.18,724.90,0.12,0.00,1.92,1.53,6.77,0.00,2.27,0.00,8.95
2025-06-07 06:05,-137.41,-193.00,2565.88,9853.94,50.60,-0.10,41.00,45.59,141.17,0.00,44.12,19.85,634.19,7972.68,1.03,0.00,252.68,734.23,0.11,0.00,1.97,1.53,6.91,0.00,2.27,0.00,0.00
2025-06-07 06:10,-146.59,0.00,2411.38,9870.02,52.11,-0.10,40.00,45.59,144.26,0.00,43.66,15.09,752.13,7951.77,1.03,0.00,237.89,735.37,0.11,0.00,1.92,1.53,7.07,0.00,2.24,0.00,8.95
2025-06-07 06:15,-192.08,0.00,2524.22,9959.56,55.41,0.00,41.00,45.59,143.66,0.00,41.28,5.73,773.12,7967.73,1.03,0.00,248.56,741.85,0.12,0.00,1.97,1.53,7.04,0.00,2.11,0.00,7.81
2025-06-07 06:20,-176.46,0.00,2485.34,10039.49,54.92,0.00,40.00,46.26,145.64,0.00,43.23,4.80,768.19,7996.82,1.03,0.00,244.85,747.74,0.12,0.00,1.92,1.55,7.13,0.00,2.22,0.00,8.95
2025-06-07 06:25,-125.10,0.00,2557.78,10053.42,54.39,0.00,41.00,45.59,143.41,0.00,42.51,45.77,766.13,8003.33,1.03,0.00,252.10,748.79,0.11,0.00,1.97,1.53,7.03,0.00,2.18,0.00,17.50
2025-06-07 06:30,-119.13,0.00,2621.16,10166.56,60.60,0.00,41.00,45.59,144.53,0.00,42.68,35.46,785.58,7941.36,1.03,0.00,258.32,757.06,0.12,0.00,1.97,1.53,7.08,0.00,2.19,0.00,8.95
2025-06-07 06:35,-107.59,0.00,2662.88,10238.30,58.49,0.00,40.00,44.92,144.18,0.00,42.90,6.95,808.08,7865.01,1.03,7.74,262.71,762.23,0.12,0.00,1.92,1.50,7.06,0.00,2.20,0.00,6.95
2025-06-07 06:40,-109.95,0.00,2580.81,10285.65,59.04,0.00,40.00,45.59,143.21,0.00,43.68,37.71,826.37,7907.27,1.23,15.48,254.88,765.79,0.12,0.00,1.92,1.53,7.02,0.00,2.24,0.00,8.95
2025-06-07 06:45,-72.22,0.00,2641.66,10297.46,59.25,0.00,40.00,45.59,145.13,0.00,43.32,72.08,833.40,7840.53,1.52,23.22,260.84,766.69,0.12,0.00,1.92,1.53,7.11,0.00,2.22,0.00,12.42
2025-06-07 06:50,-127.56,0.00,2719.97,10352.64,60.25,0.00,41.00,44.92,145.60,0.00,43.18,62.48,885.76,7920.65,3.53,30.96,268.59,770.84,0.12,0.00,1.97,1.50,7.13,0.00,2.22,0.00,14.78
2025-06-07 06:55,-108.89,0.00,2772.28,10380.66,60.70,0.00,40.00,45.59,141.93,0.00,44.35,12.14,922.97,7956.98,10.92,38.70,273.58,772.87,0.12,0.00,1.92,1.53,6.96,0.00,2.27,0.00,16.88
2025-06-07 07:00,-162.31,0.00,2812.22,10372.49,59.09,0.00,40.00,44.92,144.73,0.00,43.45,22.33,909.59,8020.05,29.01,46.44,277.51,772.28,0.12,0.00,1.92,1.50,7.09,0.00,2.23,0.00,8.95
2025-06-07 07:05,-82.18,0.00,2832.69,10395.24,58.26,-0.10,40.00,45.59,145.55,0.00,43.04,43.04,952.51,7983.57,69.48,101.06,279.49,773.95,0.12,0.00,1.92,1.53,7.13,0.00,2.21,0.00,8.95
2025-06-07 07:10,-85.52,0.00,2804.69,10389.46,55.35,0.00,40.00,46.26,144.50,0.00,43.69,32.78,983.97,7995.43,143.00,155.68,276.77,773.41,0.11,0.00,1.92,1.55,7.08,0.00,2.24,0.00,20.01
2025-06-07 07:15,-60.09,0.00,2882.50,10343.47,54.04,-0.10,40.00,46.26,142.45,0.00,43.52,16.24,985.89,8029.26,261.32,210.30,284.28,770.11,0.11,0.00,1.92,1.55,6.98,0.00,2.23,0.00,20.01
2025-06-07 07:20,-33.84,0.00,2918.56,10267.58,53.67,-0.10,40.00,46.26,141.86,0.00,42.96,60.92,1039.33,8012.08,376.21,264.92,287.75,764.68,0.11,0.00,1.92,1.55,6.95,0.00,2.20,0.00,20.01
2025-06-07 07:25,-32.38,0.00,2965.69,10159.56,56.48,-0.10,40.00,46.26,141.32,0.00,40.90,26.46,1053.90,8004.51,488.16,319.55,292.28,756.83,0.11,0.00,1.92,1.55,6.93,0.00,2.09,0.00,20.01
2025-06-07 07:30,-15.29,0.00,3012.19,10138.05,51.87,-0.10,40.00,45.59,142.64,0.00,44.54,4.94,969.43,8052.72,632.39,374.17,296.79,755.29,0.11,0.00,1.92,1.53,6.99,0.00,2.28,0.00,20.01
2025-06-07 07:35,-41.39,0.00,3070.09,10013.20,48.59,-0.20,40.00,44.92,138.09,0.00,43.42,21.95,936.38,8035.80,752.90,495.76,302.25,746.09,0.10,0.00,1.92,1.50,6.77,0.00,2.23,0.00,8.95
2025-06-07 07:40,-17.15,0.00,3053.16,9997.81,49.76,0.00,40.00,46.26,91.72,0.00,40.73,61.36,899.50,8063.24,879.56,617.35,300.73,744.92,0.10,0.00,1.92,1.55,4.53,0.00,2.08,0.00,8.95
2025-06-07 07:45,-35.22,0.00,3050.66,9965.96,48.97,-0.10,40.00,46.26,46.79,0.00,44.20,4.23,973.44,8053.89,998.06,738.94,300.54,742.54,0.10,0.00,1.92,1.55,2.35,0.00,2.27,0.00,8.95
2025-06-07 07:50,-92.68,0.00,3026.91,9838.00,47.99,0.00,40.00,45.59,43.30,0.00,44.06,1.09,961.06,8018.11,1115.53,860.53,298.22,733.06,0.10,0.00,1.92,1.53,2.18,0.00,2.26,0.00,31.45
2025-06-07 07:55,-24.93,0.00,3116.88,9711.56,47.33,0.00,40.00,46.26,42.86,0.00,44.24,2.45,887.55,8029.04,1279.72,982.12,306.97,723.86,0.10,0.00,1.92,1.55,2.16,0.00,2.27,0.00,8.95
